id,kode_pohon,nama_lokal,nama_latin,Group,Icon,status_iucn,diameter,tinggi,unit_PS,jenis_lahan,nama_khas_wilayah,Latitude,Longitude,elevasi,jarak_permukiman,status_adopsi,nama_pengadopsi,masa_berlaku,nama_surveyor,waktu_survei,harga_adopsi,serapan_karbon,penyedia_bibit,metode_karbon,Image1,Image2,Image3,Image4,chart_link
472,MDH0455,Bakau,Rhizophora sp.,Pohon Muda,icon/young_tree.svg,Least Concern,8,3,Hutan Desa Sungai Piyai,mangrove,Tugam,-0.2714856,103.3479351,9.37,5.68,Belum,-,-,Nuryanto,19/10/2021 09:53,50000,55.11,-,Krisnawati et al (2012),media/1634611970838.jpg,media/1634611984413.jpg,media/1634611997529.jpg,media/1634612015555.jpg,
473,MDH0493,Bakau,Rhizophora sp.,Pohon Dewasa,icon/mature_tree.svg,Least Concern,20,10,Hutan Desa Sungai Piyai,mangrove,Tugam,-0.2716111,103.3475,0,5.73,Belum,-,-,Abasri,19/10/2021 10:50,200000,437.11,-,Krisnawati et al (2012),media/1634615361109.jpg,media/1634615371725.jpg,media/1634615390766.jpg,media/1634615406537.jpg,
474,MDH0456,Rukam,Flacourtia rukam,Pohon Dewasa,icon/mature_tree.svg,Least Concern,14,5,Hutan Desa Sungai Piyai,mangrove,Tugam,-0.271585,103.3478733,20.05,5.69,Belum,-,-,Nuryanto,19/10/2021 09:56,200000,195.21,-,Krisnawati et al (2012),media/1634612107857.jpg,media/1634612117667.jpg,media/1634612136711.jpg,media/1634612159087.jpg,
475,MDH0494,Bakau,Rhizophora sp.,Pohon Dewasa,icon/mature_tree.svg,Least Concern,19,10,Hutan Desa Sungai Piyai,mangrove,Tugam,-0.2715833,103.3474,0,5.74,Belum,-,-,Abasri,19/10/2021 10:52,200000,389.27,-,Krisnawati et al (2012),media/1634615501089.jpg,media/1634615510688.jpg,media/1634615523016.jpg,media/1634615540835.jpg,
476,MDH0457,Rukam,Flacourtia rukam,Pohon Dewasa,icon/mature_tree.svg,Least Concern,12,4,Hutan Desa Sungai Piyai,mangrove,Tugam,-0.2715835,103.3477748,11.73,5.7,Belum,-,-,Nuryanto,19/10/2021 09:59,200000,137.79,-,Krisnawati et al (2012),media/1634612297559.jpg,media/1634612309743.jpg,media/1634612369131.jpg,media/1634612386773.jpg,
477,MDH0495,Bakau,Rhizophora sp.,Pohon Dewasa,icon/mature_tree.svg,Least Concern,19,7,Hutan Desa Sungai Piyai,mangrove,Tugam,-0.2715278,103.3475,0,5.73,Belum,-,-,Abasri,19/10/2021 10:57,200000,389.27,-,Krisnawati et al (2012),media/1634615820072.jpg,media/1634615827726.jpg,media/1634615844736.jpg,media/1634615855096.jpg,
478,MDH0499,Bakau,Rhizophora sp.,Pohon Dewasa,icon/mature_tree.svg,Least Concern,16,11,Hutan Desa Sungai Piyai,mangrove,Tugam,-0.2714722,103.3475,0,5.73,Belum,-,-,Abasri,19/10/2021 11:01,200000,263.98,-,Krisnawati et al (2012),media/1634616011468.jpg,media/1634616026111.jpg,media/1634616045781.jpg,media/1634616062404.jpg,
479,MDH0458,Bakau,Rhizophora sp.,Pohon Dewasa,icon/mature_tree.svg,Least Concern,26,8,Hutan Desa Sungai Piyai,mangrove,Tugam,-0.2714917,103.347805,15.63,5.69,Belum,-,-,Nuryanto,19/10/2021 10:02,200000,790.86,-,Krisnawati et al (2012),media/1634612504325.jpg,media/1634612517415.jpg,media/1634612540150.jpg,media/1634612555477.jpg,
480,MDH0500,Bakau,Rhizophora sp.,Pohon Dewasa,icon/mature_tree.svg,Least Concern,16,11,Hutan Desa Sungai Piyai,mangrove,Tugam,-0.27152,103.3476,0,5.72,Belum,-,-,Abasri,19/10/2021 11:03,200000,263.98,-,Krisnawati et al (2012),media/1634616180871.jpg,media/1634616188728.jpg,media/1634616198166.jpg,media/1634616229570.jpg,
481,MDH0526,Rukam,Flacourtia rukam,Pohon Dewasa,icon/mature_tree.svg,Least Concern,10,3,Hutan Desa Sungai Piyai,mangrove,Tugam,-0.2718056,103.3474,0,5.75,Belum,-,-,Abasri,19/10/2021 13:12,200000,91.26,-,Krisnawati et al (2012),media/1634623912495.jpg,media/1634623920617.jpg,media/1634623939682.jpg,media/1634623960841.jpg,
482,MDH0459,Rukam,Flacourtia rukam,Pohon Dewasa,icon/mature_tree.svg,Least Concern,11,4,Hutan Desa Sungai Piyai,mangrove,Tugam,-0.2714135,103.3477687,14.2,5.7,Belum,-,-,Nuryanto,19/10/2021 10:06,200000,113.19,-,Krisnawati et al (2012),media/1634612756502.jpg,media/1634612767921.jpg,media/1634612783751.jpg,media/1634612802991.jpg,
483,MDH0527,Rukam,Flacourtia rukam,Pohon Dewasa,icon/mature_tree.svg,Least Concern,11,4,Hutan Desa Sungai Piyai,mangrove,Tugam,-0.2717778,103.3473,0,5.76,Belum,-,-,Abasri,19/10/2021 13:15,200000,113.19,-,Krisnawati et al (2012),media/1634624077617.jpg,media/1634624084163.jpg,media/1634624102064.jpg,media/1634624119003.jpg,
484,MDH0528,Ara,Ficus racemosa,Pohon Dewasa,icon/mature_tree.svg,Least Concern,24,8,Hutan Desa Sungai Piyai,mangrove,Tugam,-0.2717778,103.3473,0,5.76,Belum,-,-,Abasri,19/10/2021 13:17,200000,659.99,-,Krisnawati et al (2012),media/1634624182030.jpg,media/1634624190379.jpg,media/1634624205394.jpg,media/1634624218876.jpg,
485,MDH0496,Bakau,Rhizophora sp.,Pohon Dewasa,icon/mature_tree.svg,Least Concern,27,10,Hutan Desa Sungai Piyai,mangrove,Tugam,-0.2715282,103.3475031,14.53,5.73,Belum,-,-,Nuryanto,19/10/2021 11:00,200000,861.28,-,Krisnawati et al (2012),media/1634615973993.jpg,media/1634615992649.jpg,media/1634616023064.jpg,media/1634616038554.jpg,
486,MDH0529,Nibung,Oncosperma tigillarium,Pohon Dewasa,icon/mature_tree.svg,Not Define,10,3,Hutan Desa Sungai Piyai,mangrove,Tugam,-0.2717778,103.34731,0,5.75,Belum,-,-,Abasri,19/10/2021 13:19,200000,91.26,-,Krisnawati et al (2012),media/1634624338208.jpg,media/1634624346448.jpg,media/1634624358393.jpg,media/1634624388752.jpg,
487,MDH0497,Bakau,Rhizophora sp.,Pohon Dewasa,icon/mature_tree.svg,Least Concern,26,10,Hutan Desa Sungai Piyai,mangrove,Tugam,-0.271443,103.347584,6.79,5.72,Belum,-,-,Nuryanto,19/10/2021 11:03,200000,790.86,-,Krisnawati et al (2012),media/1634616148334.jpg,media/1634616162421.jpg,media/1634616179149.jpg,media/1634616188188.jpg,
488,MDH0498,Bakau,Rhizophora sp.,Pohon Dewasa,icon/mature_tree.svg,Least Concern,26,6,Hutan Desa Sungai Piyai,mangrove,Tugam,-0.2714867,103.34756,19.26,5.72,Belum,-,-,Nuryanto,19/10/2021 11:06,200000,790.86,-,Krisnawati et al (2012),media/1634616298277.jpg,media/1634616312286.jpg,media/1634616341493.jpg,media/1634616362070.jpg,
489,MDH0530,Ara,Ficus racemosa,Pohon Muda,icon/young_tree.svg,Least Concern,8,4,Hutan Desa Sungai Piyai,mangrove,Tugam,-0.271753,103.3473,0,5.76,Belum,-,-,Abasri,19/10/2021 13:21,50000,55.11,-,Krisnawati et al (2012),media/1634624447615.jpg,media/1634624454549.jpg,media/1634624462764.jpg,media/1634624475000.jpg,
490,MDH0501,Ara,Ficus racemosa,Pohon Dewasa,icon/mature_tree.svg,Least Concern,14,5,Hutan Desa Sungai Piyai,mangrove,Tugam,-0.2715747,103.3478397,37,5.69,Belum,-,-,Nuryanto,19/10/2021 13:08,200000,195.21,-,Krisnawati et al (2012),media/1634623649744.jpg,media/1634623662010.jpg,media/1634623678433.jpg,media/1634623694726.jpg,
491,MDH0531,Nibung,Oncosperma tigillarium,Pohon Dewasa,icon/mature_tree.svg,Not Define,11,4,Hutan Desa Sungai Piyai,mangrove,Tugam,-0.2717222,103.34723,0,5.76,Belum,-,-,Abasri,19/10/2021 13:23,200000,113.19,-,Krisnawati et al (2012),media/1634624559923.jpg,media/1634624566199.jpg,media/1634624576233.jpg,media/1634624631299.jpg,
492,MDH0502,Bakau,Rhizophora sp.,Pohon Dewasa,icon/mature_tree.svg,Least Concern,23,10,Hutan Desa Sungai Piyai,mangrove,Tugam,-0.2715905,103.3479302,20.46,5.68,Belum,-,-,Nuryanto,19/10/2021 13:11,200000,599.47,-,Krisnawati et al (2012),media/1634623808465.jpg,media/1634623818313.jpg,media/1634623860211.jpg,media/1634623871816.jpg,
493,MDH0532,Nibung,Oncosperma tigillarium,Pohon Dewasa,icon/mature_tree.svg,Not Define,11,4,Hutan Desa Sungai Piyai,mangrove,Tugam,-0.271757,103.3472,0,5.77,Belum,-,-,Abasri,19/10/2021 13:25,200000,113.19,-,Krisnawati et al (2012),media/1634624697198.jpg,media/1634624702858.jpg,media/1634624717276.jpg,media/1634624735382.jpg,
494,MDH0503,Bakau,Rhizophora sp.,Pohon Dewasa,icon/mature_tree.svg,Least Concern,13,5,Hutan Desa Sungai Piyai,mangrove,Tugam,-0.2714951,103.3479015,30.09,5.68,Belum,-,-,Nuryanto,19/10/2021 13:14,200000,165.11,-,Krisnawati et al (2012),media/1634624027652.jpg,media/1634624035585.jpg,media/1634624048684.jpg,media/1634624061622.jpg,
495,MDH0533,Rukam,Flacourtia rukam,Pohon Dewasa,icon/mature_tree.svg,Least Concern,10,3,Hutan Desa Sungai Piyai,mangrove,Tugam,-0.2717224,103.3472,#N/A,5.77,Belum,-,-,Abasri,19/10/2021 13:27,200000,91.26,-,Krisnawati et al (2012),media/1634624814505.jpg,media/1634624819865.jpg,media/1634624833867.jpg,media/1634624857908.jpg,
496,MDH0504,Bakau,Rhizophora sp.,Pohon Muda,icon/young_tree.svg,Least Concern,5,2,Hutan Desa Sungai Piyai,mangrove,Tugam,-0.271537,103.347872,37.09,5.69,Belum,-,-,Nuryanto,19/10/2021 13:16,50000,19.05,-,Krisnawati et al (2012),media/1634624136177.jpg,media/1634624143408.jpg,media/1634624175714.jpg,media/1634624192434.jpg,
497,MDH0534,Perepat,Sonneratia sp.,Pohon Dewasa,icon/mature_tree.svg,Least Concern,10,3,Hutan Desa Sungai Piyai,mangrove,Tugam,-0.271752,103.3472,0,5.77,Belum,-,-,Abasri,19/10/2021 13:30,200000,91.26,-,Krisnawati et al (2012),media/1634624963688.jpg,media/1634624971403.jpg,media/1634625013494.jpg,media/1634625025277.jpg,
498,MDH0505,Rukam,Flacourtia rukam,Pohon Muda,icon/young_tree.svg,Least Concern,9,4,Hutan Desa Sungai Piyai,mangrove,Tugam,-0.27163,103.3479417,53.21,5.68,Belum,-,-,Nuryanto,19/10/2021 13:18,50000,71.92,-,Krisnawati et al (2012),media/1634624277355.jpg,media/1634624285558.jpg,media/1634624309128.jpg,media/1634624322663.jpg,
499,MDH0535,Nibung,Oncosperma tigillarium,Pohon Dewasa,icon/mature_tree.svg,Not Define,11,5,Hutan Desa Sungai Piyai,mangrove,Tugam,-0.27175,103.3472,0,5.77,Belum,-,-,Abasri,19/10/2021 13:33,200000,113.19,-,Krisnawati et al (2012),media/1634625170520.jpg,media/1634625182674.jpg,media/1634625194225.jpg,media/1634625213696.jpg,
500,MDH0506,Bakau,Rhizophora sp.,Pohon Dewasa,icon/mature_tree.svg,Least Concern,32,15,Hutan Desa Sungai Piyai,mangrove,Tugam,-0.271545,103.347935,30.4,5.68,Belum,-,-,Nuryanto,19/10/2021 13:21,200000,1264.45,-,Krisnawati et al (2012),media/1634624425457.jpg,media/1634624437591.jpg,media/1634624458778.jpg,media/1634624476705.jpg,
501,MDH0536,Bakau,Rhizophora sp.,Pohon Dewasa,icon/mature_tree.svg,Least Concern,14,5,Hutan Desa Sungai Piyai,mangrove,Tugam,-0.2717222,103.3472,0,5.77,Belum,-,-,Abasri,19/10/2021 13:35,200000,195.21,-,Krisnawati et al (2012),media/1634625310510.jpg,media/1634625317386.jpg,media/1634625337002.jpg,media/1634625351012.jpg,
502,MDH0507,Bakau,Rhizophora sp.,Pohon Dewasa,icon/mature_tree.svg,Least Concern,17,9,Hutan Desa Sungai Piyai,mangrove,Tugam,-0.2716469,103.3476441,29.63,5.72,Belum,-,-,Nuryanto,19/10/2021 13:24,200000,302.74,-,Krisnawati et al (2012),media/1634624590153.jpg,media/1634624603484.jpg,media/1634624648244.jpg,media/1634624672649.jpg,
503,MDH0537,Perepat,Sonneratia sp.,Pohon Dewasa,icon/mature_tree.svg,Least Concern,16,4,Hutan Desa Sungai Piyai,mangrove,Tugam,-0.271756,103.3472,0,5.77,Belum,-,-,Abasri,19/10/2021 13:38,200000,263.98,-,Krisnawati et al (2012),media/1634625442232.jpg,media/1634625448348.jpg,media/1634625456049.jpg,media/1634625490795.jpg,
504,MDH0508,Rukam,Flacourtia rukam,Pohon Muda,icon/young_tree.svg,Least Concern,9,4,Hutan Desa Sungai Piyai,mangrove,Tugam,-0.2715256,103.347856,25.19,5.69,Belum,-,-,Nuryanto,19/10/2021 13:27,50000,71.92,-,Krisnawati et al (2012),media/1634624791886.jpg,media/1634624799009.jpg,media/1634624811920.jpg,media/1634624847361.jpg,
505,MDH0538,Bakau,Rhizophora sp.,Pohon Dewasa,icon/mature_tree.svg,Least Concern,16,7,Hutan Desa Sungai Piyai,mangrove,Tugam,-0.2716944,103.3472,0,5.76,Belum,-,-,Abasri,19/10/2021 13:41,200000,263.98,-,Krisnawati et al (2012),media/1634625603645.jpg,media/1634625611223.jpg,media/1634625625241.jpg,media/1634625659073.jpg,
506,MDH0509,Bakau,Rhizophora sp.,Pohon Dewasa,icon/mature_tree.svg,Least Concern,35,10,Hutan Desa Sungai Piyai,mangrove,Tugam,-0.2716333,103.3479283,26.76,5.68,Belum,-,-,Nuryanto,19/10/2021 13:30,200000,1548.3,-,Krisnawati et al (2012),media/1634624961799.jpg,media/1634624975588.jpg,media/1634625026417.jpg,media/1634625047045.jpg,
507,MDH0510,Bakau,Rhizophora sp.,Pohon Muda,icon/young_tree.svg,Least Concern,7,4,Hutan Desa Sungai Piyai,mangrove,Tugam,-0.271655,103.347975,31.24,5.68,Belum,-,-,Nuryanto,19/10/2021 13:33,50000,40.76,-,Krisnawati et al (2012),media/1634625132206.jpg,media/1634625142965.jpg,media/1634625180101.jpg,media/1634625196008.jpg,
508,MDH0511,Rukam,Flacourtia rukam,Pohon Muda,icon/young_tree.svg,Least Concern,9,4,Hutan Desa Sungai Piyai,mangrove,Tugam,-0.2716766,103.347872,29.2,5.69,Belum,-,-,Nuryanto,19/10/2021 13:36,50000,71.92,-,Krisnawati et al (2012),media/1634625341956.jpg,media/1634625349808.jpg,media/1634625364300.jpg,media/1634625378518.jpg,
509,MDH0512,Ara,Ficus racemosa,Pohon Dewasa,icon/mature_tree.svg,Least Concern,11,4,Hutan Desa Sungai Piyai,mangrove,Tugam,-0.2714679,103.3480289,31.94,5.67,Belum,-,-,Nuryanto,19/10/2021 13:41,200000,113.19,-,Krisnawati et al (2012),media/1634625596823.jpg,media/1634625606547.jpg,media/1634625655959.jpg,media/1634625675794.jpg,
510,MDH0539,Bakau,Rhizophora sp.,Pohon Muda,icon/young_tree.svg,Least Concern,8,3,Hutan Desa Sungai Piyai,mangrove,Tugam,-0.2716111,103.3472,0,5.76,Belum,-,-,Abasri,19/10/2021 13:43,50000,55.11,-,Krisnawati et al (2012),media/1634625780548.jpg,media/1634625790277.jpg,media/1634625798046.jpg,media/1634625814846.jpg,
511,MDH0513,Bakau,Rhizophora sp.,Pohon Dewasa,icon/mature_tree.svg,Least Concern,23,10,Hutan Desa Sungai Piyai,mangrove,Tugam,-0.27155,103.347955,25.53,5.68,Belum,-,-,Nuryanto,19/10/2021 13:44,200000,599.47,-,Krisnawati et al (2012),media/1634625758831.jpg,media/1634625766589.jpg,media/1634625806737.jpg,media/1634625856394.jpg,
512,MDH0514,Bakau,Rhizophora sp.,Pohon Dewasa,icon/mature_tree.svg,Least Concern,18,9,Hutan Desa Sungai Piyai,mangrove,Tugam,-0.27159,103.3479633,14.41,5.68,Belum,-,-,Nuryanto,19/10/2021 13:46,200000,344.49,-,Krisnawati et al (2012),media/1634625927097.jpg,media/1634625935185.jpg,media/1634625955800.jpg,media/1634625976369.jpg,
513,MDH0515,Rukam,Flacourtia rukam,Pohon Muda,icon/young_tree.svg,Least Concern,7,3,Hutan Desa Sungai Piyai,mangrove,Tugam,-0.2715733,103.3479717,27.05,5.68,Belum,-,-,Nuryanto,19/10/2021 13:48,50000,40.76,-,Krisnawati et al (2012),media/1634626082610.jpg,media/1634626092138.jpg,media/1634626110833.jpg,media/1634626119985.jpg,
514,MDH0516,Bakau,Rhizophora sp.,Pohon Dewasa,icon/mature_tree.svg,Least Concern,27,11,Hutan Desa Sungai Piyai,mangrove,Tugam,-0.2714994,103.3479864,26.94,5.67,Belum,-,-,Nuryanto,19/10/2021 13:51,200000,861.28,-,Krisnawati et al (2012),media/1634626248477.jpg,media/1634626257115.jpg,media/1634626269432.jpg,media/1634626283710.jpg,
515,MDH0517,Ara,Ficus racemosa,Pohon Dewasa,icon/mature_tree.svg,Least Concern,16,5,Hutan Desa Sungai Piyai,mangrove,Tugam,-0.2714901,103.348005,31.09,5.67,Belum,-,-,Nuryanto,19/10/2021 13:54,200000,263.98,-,Krisnawati et al (2012),media/1634626403074.jpg,media/1634626414451.jpg,media/1634626439435.jpg,media/1634626454679.jpg,
516,MDH0518,Ara,Ficus racemosa,Pohon Dewasa,icon/mature_tree.svg,Least Concern,18,6,Hutan Desa Sungai Piyai,mangrove,Tugam,-0.2714467,103.347915,26.05,5.68,Belum,-,-,Nuryanto,19/10/2021 13:56,200000,344.49,-,Krisnawati et al (2012),media/1634626541071.jpg,media/1634626548879.jpg,media/1634626566903.jpg,media/1634626577759.jpg,
517,MDH0519,Bakau,Rhizophora sp.,Pohon Dewasa,icon/mature_tree.svg,Least Concern,18,9,Hutan Desa Sungai Piyai,mangrove,Tugam,-0.271425,103.3479083,29.88,5.68,Belum,-,-,Nuryanto,19/10/2021 14:00,200000,344.49,-,Krisnawati et al (2012),media/1634626752134.jpg,media/1634626767852.jpg,media/1634626780305.jpg,media/1634626805423.jpg,
518,MDH0540,Bakau,Rhizophora sp.,Pohon Dewasa,icon/mature_tree.svg,Least Concern,14,7,Hutan Desa Sungai Piyai,mangrove,Tugam,-0.2716389,103.34723,0,5.76,Belum,-,-,Abasri,19/10/2021 13:46,200000,195.21,-,Krisnawati et al (2012),media/1634625913976.jpg,media/1634625925532.jpg,media/1634625935778.jpg,media/1634625962278.jpg,
519,MDH0520,Ara,Ficus racemosa,Pohon Dewasa,icon/mature_tree.svg,Least Concern,16,6,Hutan Desa Sungai Piyai,mangrove,Tugam,-0.2714433,103.34793,26.5,5.68,Belum,-,-,Nuryanto,19/10/2021 14:02,200000,263.98,-,Krisnawati et al (2012),media/1634626896016.jpg,media/1634626908448.jpg,media/1634626936890.jpg,media/1634626958026.jpg,
520,MDH0521,Bakau,Rhizophora sp.,Pohon Muda,icon/young_tree.svg,Least Concern,8,4,Hutan Desa Sungai Piyai,mangrove,Tugam,-0.271425,103.3479117,16.61,5.68,Belum,-,-,Nuryanto,19/10/2021 14:05,50000,55.11,-,Krisnawati et al (2012),media/1634627064192.jpg,media/1634627071202.jpg,media/1634627100448.jpg,media/1634627113470.jpg,
521,MDH0522,Bakau,Rhizophora sp.,Pohon Dewasa,icon/mature_tree.svg,Least Concern,16,9,Hutan Desa Sungai Piyai,mangrove,Tugam,-0.27142,103.3479417,15.75,5.68,Belum,-,-,Nuryanto,19/10/2021 14:07,200000,263.98,-,Krisnawati et al (2012),media/1634627178636.jpg,media/1634627184358.jpg,media/1634627223276.jpg,media/1634627233228.jpg,
522,MDH0523,Bakau,Rhizophora sp.,Pohon Dewasa,icon/mature_tree.svg,Least Concern,14,9,Hutan Desa Sungai Piyai,mangrove,Tugam,-0.2714717,103.3479417,19.57,5.68,Belum,-,-,Nuryanto,19/10/2021 14:08,200000,195.21,-,Krisnawati et al (2012),media/1634627291429.jpg,media/1634627299302.jpg,media/1634627315142.jpg,media/1634627329356.jpg,
523,MDH0524,Bakau,Rhizophora sp.,Pohon Dewasa,icon/mature_tree.svg,Least Concern,22,12,Hutan Desa Sungai Piyai,mangrove,Tugam,-0.2714817,103.3479633,28.49,5.68,Belum,-,-,Nuryanto,19/10/2021 14:11,200000,542.17,-,Krisnawati et al (2012),media/1634627439493.jpg,media/1634627448086.jpg,media/1634627489598.jpg,media/1634627508781.jpg,
524,MDH0525,Bakau,Rhizophora sp.,Pohon Dewasa,icon/mature_tree.svg,Least Concern,26,13,Hutan Desa Sungai Piyai,mangrove,Tugam,-0.2714417,103.3479967,34.91,5.67,Belum,-,-,Nuryanto,19/10/2021 14:15,200000,790.86,-,Krisnawati et al (2012),media/1634627613169.jpg,media/1634627622849.jpg,media/1634627674843.jpg,media/1634627698571.jpg,
525,MDH0541,Bakau,Rhizophora sp.,Pohon Dewasa,icon/mature_tree.svg,Least Concern,25,10,Hutan Desa Sungai Piyai,mangrove,Tugam,-0.2716944,103.3471,0,5.78,Belum,-,-,Abasri,19/10/2021 13:49,200000,723.78,-,Krisnawati et al (2012),media/1634626146154.jpg,media/1634626161670.jpg,media/1634626175259.jpg,media/1634626187264.jpg,
526,MDH0460,Rukam,Flacourtia rukam,Pohon Dewasa,icon/mature_tree.svg,Least Concern,12,4,Hutan Desa Sungai Piyai,mangrove,Tugam,-0.2714815,103.3478057,17.54,5.69,Belum,-,-,Nuryanto,19/10/2021 10:09,200000,137.79,-,Krisnawati et al (2012),media/1634612917183.jpg,media/1634612925262.jpg,media/1634612937379.jpg,media/1634612950902.jpg,
527,MDH0461,Ara,Ficus racemosa,Pohon Dewasa,icon/mature_tree.svg,Least Concern,12,4,Hutan Desa Sungai Piyai,mangrove,Tugam,-0.2715467,103.347755,18.89,5.7,Belum,-,-,Nuryanto,19/10/2021 10:14,200000,137.79,-,Krisnawati et al (2012),media/1634613178558.jpg,media/1634613185564.jpg,media/1634613207778.jpg,media/1634613223120.jpg,
528,MDH0462,Bakau,Rhizophora sp.,Pohon Dewasa,icon/mature_tree.svg,Least Concern,19,8,Hutan Desa Sungai Piyai,mangrove,Tugam,-0.2714579,103.3477905,21.12,5.69,Belum,-,-,Nuryanto,19/10/2021 10:16,200000,389.27,-,Krisnawati et al (2012),media/1634613354241.jpg,media/1634613364269.jpg,media/1634613377781.jpg,media/1634613389491.jpg,
529,MDH0463,Bakau,Rhizophora sp.,Pohon Dewasa,icon/mature_tree.svg,Least Concern,18,6,Hutan Desa Sungai Piyai,mangrove,Tugam,-0.2715685,103.3482936,20.58,5.64,Belum,-,-,Nuryanto,19/10/2021 10:22,200000,344.49,-,Krisnawati et al (2012),media/1634613668535.jpg,media/1634613680129.jpg,media/1634613697069.jpg,media/1634613713716.jpg,
530,MDH0542,Ara,Ficus racemosa,Pohon Dewasa,icon/mature_tree.svg,Least Concern,26,12,Hutan Desa Sungai Piyai,mangrove,Tugam,-0.2717222,103.3471,0,5.78,Belum,-,-,Abasri,19/10/2021 13:52,200000,790.86,-,Krisnawati et al (2012),media/1634626335751.jpg,media/1634626342506.jpg,media/1634626360234.jpg,media/1634626371969.jpg,
531,MDH0464,Bakau,Rhizophora sp.,Pohon Dewasa,icon/mature_tree.svg,Least Concern,16,7,Hutan Desa Sungai Piyai,mangrove,Tugam,-0.2715599,103.3478384,23.42,5.69,Belum,-,-,Nuryanto,19/10/2021 10:24,200000,263.98,-,Krisnawati et al (2012),media/1634613812894.jpg,media/1634613821307.jpg,media/1634613856692.jpg,media/1634613886606.jpg,
532,MDH0465,Rukam,Flacourtia rukam,Pohon Muda,icon/young_tree.svg,Least Concern,9,4,Hutan Desa Sungai Piyai,mangrove,Tugam,-0.2715383,103.3477017,23.94,5.71,Belum,-,-,Nuryanto,19/10/2021 10:27,50000,71.92,-,Krisnawati et al (2012),media/1634613984574.jpg,media/1634613993974.jpg,media/1634614013693.jpg,media/1634614024309.jpg,
533,MDH0466,Bakau,Rhizophora sp.,Pohon Dewasa,icon/mature_tree.svg,Least Concern,28,10,Hutan Desa Sungai Piyai,mangrove,Tugam,-0.27155,103.3476858,22.04,5.71,Belum,-,-,Nuryanto,19/10/2021 10:30,200000,935.06,-,Krisnawati et al (2012),media/1634614165727.jpg,media/1634614180069.jpg,media/1634614224741.jpg,media/1634614237603.jpg,
534,MDH0467,Bakau,Rhizophora sp.,Pohon Dewasa,icon/mature_tree.svg,Least Concern,10,4,Hutan Desa Sungai Piyai,mangrove,Tugam,-0.271688,103.3478334,16.17,5.7,Belum,-,-,Nuryanto,19/10/2021 10:33,200000,91.26,-,Krisnawati et al (2012),media/1634614376641.jpg,media/1634614390081.jpg,media/1634614407211.jpg,media/1634614421854.jpg,
535,MDH0468,Bakau,Rhizophora sp.,Pohon Dewasa,icon/mature_tree.svg,Least Concern,10,5,Hutan Desa Sungai Piyai,mangrove,Tugam,-0.2716986,103.3478025,18.13,5.7,Belum,-,-,Nuryanto,19/10/2021 10:36,200000,91.26,-,Krisnawati et al (2012),media/1634614519811.jpg,media/1634614535438.jpg,media/1634614557339.jpg,media/1634614575408.jpg,
536,MDH0469,Bakau,Rhizophora sp.,Pohon Dewasa,icon/mature_tree.svg,Least Concern,23,10,Hutan Desa Sungai Piyai,mangrove,Tugam,-0.2716519,103.3478207,17.44,5.7,Belum,-,-,Nuryanto,19/10/2021 10:39,200000,599.47,-,Krisnawati et al (2012),media/1634614694592.jpg,media/1634614706790.jpg,media/1634614747156.jpg,media/1634614758700.jpg,
537,MDH0543,Perepat,Sonneratia sp.,Pohon Muda,icon/young_tree.svg,Least Concern,8,3,Hutan Desa Sungai Piyai,mangrove,Tugam,-0.2716667,103.34723,0,5.76,Belum,-,-,Abasri,19/10/2021 13:55,50000,55.11,-,Krisnawati et al (2012),media/1634626462683.jpg,media/1634626470220.jpg,media/1634626485739.jpg,media/1634626500910.jpg,
538,MDH0470,Perepat,Sonneratia sp.,Pohon Dewasa,icon/mature_tree.svg,Least Concern,17,5,Hutan Desa Sungai Piyai,mangrove,Tugam,-0.2715668,103.3478317,20.26,5.69,Belum,-,-,Nuryanto,19/10/2021 10:42,200000,302.74,-,Krisnawati et al (2012),media/1634614902707.jpg,media/1634614917121.jpg,media/1634614941957.jpg,media/1634614953640.jpg,
539,MDH0471,Perepat,Sonneratia sp.,Pohon Dewasa,icon/mature_tree.svg,Least Concern,18,5,Hutan Desa Sungai Piyai,mangrove,Tugam,-0.2715717,103.3478867,20.24,5.69,Belum,-,-,Nuryanto,19/10/2021 10:44,200000,344.49,-,Krisnawati et al (2012),media/1634615036640.jpg,media/1634615044793.jpg,media/1634615062039.jpg,media/1634615072309.jpg,
540,MDH0472,Rukam,Flacourtia rukam,Pohon Dewasa,icon/mature_tree.svg,Least Concern,10,4,Hutan Desa Sungai Piyai,mangrove,Tugam,-0.2714633,103.34788,17.67,5.68,Belum,-,-,Nuryanto,19/10/2021 10:46,200000,91.26,-,Krisnawati et al (2012),media/1634615136392.jpg,media/1634615143570.jpg,media/1634615157069.jpg,media/1634615167484.jpg,
541,MDH0473,Perepat,Sonneratia sp.,Pohon Dewasa,icon/mature_tree.svg,Least Concern,19,5,Hutan Desa Sungai Piyai,mangrove,Tugam,-0.271475,103.34787,13.25,5.69,Belum,-,-,Nuryanto,19/10/2021 10:48,200000,389.27,-,Krisnawati et al (2012),media/1634615257820.jpg,media/1634615272567.jpg,media/1634615286298.jpg,media/1634615298898.jpg,
